"","id","tax","var","x","sign","lab","tax_level","lfc","order"
"3365","s__zeae3","Lactobacillus zeae","Hallmark Inflammation",0.3538569893808,"-","- Lactobacillus zeae","Species",-0.00450730716153637,2366
"3366","s__salivarius1","Lactobacillus salivarius","Hallmark Inflammation",0.595642927643674,"-","- Lactobacillus salivarius","Species",-0.227706033401678,2360
"3367","s__iners1","Lactobacillus iners","Hallmark Inflammation",0.354801372452666,"+","+ Lactobacillus iners","Species",0.00420775937293009,2343
"3368","s__helveticus1","Lactobacillus helveticus","Hallmark Inflammation",0.348041740913509,"+","+ Lactobacillus helveticus","Species",0.00233746166578413,2337
"3369","s__simulans1","Corynebacterium simulans","Hallmark Inflammation",0.351214913624763,"-","- Corynebacterium simulans","Species",-0.00384433966880468,2154
"3370","s__bifidum1","Bifidobacterium bifidum","Hallmark Inflammation",0.350394423820324,"+","+ Bifidobacterium bifidum","Species",0.00263212667535275,2102
"3371","s__europaeus1","Actinomyces europaeus","Hallmark Inflammation",0.367602997135863,"-","- Actinomyces europaeus","Species",-0.0115179761370626,2090
"3372","s__mucilaginosa2","Rothia mucilaginosa","Hallmark Inflammation",1.13009459966065,"-","- Rothia mucilaginosa","Species",-0.605052034867672,2074
"3373","s__ureolyticus1","Campylobacter ureolyticus","Hallmark Inflammation",0.522053902298297,"+","+ Campylobacter ureolyticus","Species",0.0521919680863478,2033
"3374","s__pullicaecorum11","Butyricicoccus pullicaecorum","Hallmark Inflammation",0.505906342303373,"-","- Butyricicoccus pullicaecorum","Species",-0.0319414162341388,1835
"3375","s__celatum2","Clostridium celatum","Hallmark Inflammation",0.362387318367334,"-","- Clostridium celatum","Species",-0.00292072462308312,1751
"3376","s__methylpentosum7","Clostridium methylpentosum","Hallmark Inflammation",0.356788162422603,"-","- Clostridium methylpentosum","Species",-0.00117546263904375,1610
"3377","s__prausnitzii35","Faecalibacterium prausnitzii","Hallmark Inflammation",0.541704099798534,"-","- Faecalibacterium prausnitzii","Species",-0.00242498313909352,1506
"3378","s__formicilis1","Gemmiger formicilis","Hallmark Inflammation",0.373752134950692,"+","+ Gemmiger formicilis","Species",0.000799145318611451,1450
"3379","s__flavefaciens10","Ruminococcus flavefaciens","Hallmark Inflammation",0.381127541368783,"-","- Ruminococcus flavefaciens","Species",-0.00309137411573311,1333
"3380","s__callidus2","Ruminococcus callidus","Hallmark Inflammation",0.399143078220195,"+","+ Ruminococcus callidus","Species",0.00739800940902232,1341
"3381","s__bromii6","Ruminococcus bromii","Hallmark Inflammation",0.363603476408947,"-","- Ruminococcus bromii","Species",-0.00104080079830898,1191
"3382","s__colinum1","Clostridium colinum","Hallmark Inflammation",0.491385325923656,"-","- Clostridium colinum","Species",-0.0338812442077188,941
"3383","s__gnavus11","[Ruminococcus] gnavus","Hallmark Inflammation",1.57740848628159,"+","+ [Ruminococcus] gnavus","Species",0.52507856169334,839
"3384","s__longicatena9","Dorea longicatena","Hallmark Inflammation",0.343193338510905,"-","- Dorea longicatena","Species",-0.000766917180562963,818
"3385","s__catus2","Coprococcus catus","Hallmark Inflammation",0.402526225418155,"-","- Coprococcus catus","Species",-0.00189510986389518,686
"3386","s__aldenense2","Clostridium aldenense","Hallmark Inflammation",0.410137188328275,"+","+ Clostridium aldenense","Species",0.0104543736343019,631
"3387","s__symbiosum4","Clostridium symbiosum","Hallmark Inflammation",0.358912722219775,"+","+ Clostridium symbiosum","Species",0.00219836894696286,590
"3388","s__obeum5","Blautia obeum","Hallmark Inflammation",0.369066200511613,"+","+ Blautia obeum","Species",0.000630702049594477,509
"3389","s__producta13","Blautia producta","Hallmark Inflammation",0.379140731702698,"+","+ Blautia producta","Species",0.00421158113370892,216
"3390","s__lactaris1","Ruminococcus lactaris","Hallmark Inflammation",0.364876866550157,"+","+ Ruminococcus lactaris","Species",0.00221803307152625,455
"3391","s__faecis14","Roseburia faecis","Hallmark Inflammation",0.435637898729703,"+","+ Roseburia faecis","Species",0.0012763929692066,354
"3392","s__inulinivorans1","Roseburia inulinivorans","Hallmark Inflammation",0.375478256069221,"+","+ Roseburia inulinivorans","Species",0.00148525266608879,366
"3393","s__torques3","[Ruminococcus] torques","Hallmark Inflammation",0.348814455134332,"-","- [Ruminococcus] torques","Species",-0.00044065419181601,293
"3394","s__clostridioforme3","Clostridium clostridioforme","Hallmark Inflammation",0.424013906995,"-","- Clostridium clostridioforme","Species",-0.00103718823873051,253
"3395","s__formicigenerans4","Dorea formicigenerans","Hallmark Inflammation",0.479008157523633,"-","- Dorea formicigenerans","Species",-0.0038645803578513,228
"3396","s__eutactus7","Coprococcus eutactus","Hallmark Inflammation",0.341957970420914,"+","+ Coprococcus eutactus","Species",8.62830365913066e-05,175
"3397","s__citroniae2","Clostridium citroniae","Hallmark Inflammation",0.349592969235008,"+","+ Clostridium citroniae","Species",0.00136843721088115,69
"3398","s__lavalense1","Clostridium lavalense","Hallmark Inflammation",0.341364980913866,"-","- Clostridium lavalense","Species",-4.58085027102356e-05,58
"3399","s__hathewayi4","Clostridium hathewayi","Hallmark Inflammation",0.44240570349273,"+","+ Clostridium hathewayi","Species",0.013056261488352,34
"3400","s__muciniphila3","Akkermansia muciniphila","Hallmark ROS",0.387381437724476,"-","- Akkermansia muciniphila","Species",-0.00509461935583275,4024
"3401","s__stercorea3","Prevotella stercorea","Hallmark ROS",0.394201615634322,"+","+ Prevotella stercorea","Species",0.0249203902462428,3976
"3402","s__melaninogenica5","Prevotella melaninogenica","Hallmark ROS",0.359719969123938,"-","- Prevotella melaninogenica","Species",-0.00985177073741763,3913
"3403","s__copri8","Prevotella copri","Hallmark ROS",0.384412258233623,"+","+ Prevotella copri","Species",0.00803811794554186,3891
"3404","s__distasonis2","Parabacteroides distasonis","Hallmark ROS",0.337121615406471,"+","+ Parabacteroides distasonis","Species",0.000184038073207303,3768
"3405","s__gordonii2","Parabacteroides gordonii","Hallmark ROS",0.347796892843006,"-","- Parabacteroides gordonii","Species",-0.00476707548126162,3750
"3406","s__putredinis2","Alistipes putredinis","Hallmark ROS",0.336586273320752,"+","+ Alistipes putredinis","Species",0.000237836139508022,3565
"3407","s__onderdonkii2","Alistipes onderdonkii","Hallmark ROS",0.336065279488541,"-","- Alistipes onderdonkii","Species",-0.00030838766517427,3545
"3408","s__massiliensis1","Alistipes massiliensis","Hallmark ROS",0.335036139165315,"-","- Alistipes massiliensis","Species",-0.00121821114444869,3544
"3409","s__finegoldii1","Alistipes finegoldii","Hallmark ROS",0.658525711940463,"-","- Alistipes finegoldii","Species",-0.0412062255562461,3542
"3410","s__indistinctus4","Alistipes indistinctus","Hallmark ROS",0.374550673845279,"+","+ Alistipes indistinctus","Species",0.011251859179064,3531
"3411","s__coprophilus2","Bacteroides coprophilus","Hallmark ROS",0.350574577486584,"+","+ Bacteroides coprophilus","Species",0.0133904424584664,3525
"3412","s__eggerthii1","Bacteroides eggerthii","Hallmark ROS",0.346944765897895,"+","+ Bacteroides eggerthii","Species",0.00558358571858087,3479
"3413","s__ovatus4","Bacteroides ovatus","Hallmark ROS",0.352623918397041,"+","+ Bacteroides ovatus","Species",0.00301365914637403,3453
"3414","s__fragilis1","Bacteroides fragilis","Hallmark ROS",0.379123976646066,"-","- Bacteroides fragilis","Species",-0.0095019303502898,3450
"3415","s__caccae1","Bacteroides caccae","Hallmark ROS",0.381658265151054,"-","- Bacteroides caccae","Species",-0.00396349792627526,3443
"3416","s__uniformis9","Bacteroides uniformis","Hallmark ROS",0.341171414760514,"-","- Bacteroides uniformis","Species",-0.000371174743048716,3433
"3417","s__plebeius3","Bacteroides plebeius","Hallmark ROS",0.77455595309584,"+","+ Bacteroides plebeius","Species",0.124530047593316,3419
"3418","s__D1681","Desulfovibrio D168","Hallmark ROS",0.340548837746669,"+","+ Desulfovibrio D168","Species",0.00772751981383197,3393
"3419","s__diminuta3","Brevundimonas diminuta","Hallmark ROS",0.424751775206219,"-","- Brevundimonas diminuta","Species",-0.0443249875018546,3312
"3420","s__veronii2","Pseudomonas veronii","Hallmark ROS",0.552937058515222,"+","+ Pseudomonas veronii","Species",0.10607631907818,3266
"3421","s__formigenes1","Oxalobacter formigenes","Hallmark ROS",0.348684364476644,"+","+ Oxalobacter formigenes","Species",0.00546591433381649,3207
"3422","s__parainfluenzae2","Haemophilus parainfluenzae","Hallmark ROS",0.595035933523378,"-","- Haemophilus parainfluenzae","Species",-0.0517962890878891,3105
"3423","s__biforme11","[Eubacterium] biforme","Hallmark ROS",0.365411167404098,"+","+ [Eubacterium] biforme","Species",0.00716394135924461,2978
"3424","s__dolichum4","[Eubacterium] dolichum","Hallmark ROS",0.346127076566903,"+","+ [Eubacterium] dolichum","Species",0.000788563204025194,2997
"3425","s__anaerobius2","Peptostreptococcus anaerobius","Hallmark ROS",0.345342052013408,"-","- Peptostreptococcus anaerobius","Species",-0.00607354221952156,2945
"3426","s__anginosus1","Streptococcus anginosus","Hallmark ROS",0.358433830391436,"-","- Streptococcus anginosus","Species",-0.0104717628868538,2741
"3427","s__infantis2","Streptococcus infantis","Hallmark ROS",4.43077322605141,"-","- Streptococcus infantis","Species",-1.07852148210195,2728
"3428","s__ramosum2","Clostridium ramosum","Hallmark ROS",0.407102876955916,"-","- Clostridium ramosum","Species",-0.0144611716237155,2688
"3429","s__spiroforme1","Clostridium spiroforme","Hallmark ROS",0.398122114024659,"-","- Clostridium spiroforme","Species",-0.00411820480318769,2684
"3430","s__cateniformis2","Coprobacillus cateniformis","Hallmark ROS",0.367032770626392,"+","+ Coprobacillus cateniformis","Species",0.0171818287741241,2677
"3431","s__aerofaciens1","Collinsella aerofaciens","Hallmark ROS",0.479199420974855,"-","- Collinsella aerofaciens","Species",-0.00396613871759068,2621
"3432","s__stercoris3","Collinsella stercoris","Hallmark ROS",0.356024301579863,"+","+ Collinsella stercoris","Species",0.00883462297989352,2615
"3433","s__vaginae1","Atopobium vaginae","Hallmark ROS",0.412266576899536,"+","+ Atopobium vaginae","Species",0.0453077244620062,2594
"3434","s__lenta1","Eggerthella lenta","Hallmark ROS",0.339945539760465,"-","- Eggerthella lenta","Species",-0.000812930924620928,2553
"3435","s__dispar5","Veillonella dispar","Hallmark ROS",1.08228645226685,"-","- Veillonella dispar","Species",-0.347303075881863,2411
"3436","s__parvula3","Veillonella parvula","Hallmark ROS",2.66420403343468,"-","- Veillonella parvula","Species",-1.22923253077262,2405
"3437","s__zeae3","Lactobacillus zeae","Hallmark ROS",0.390627282551625,"+","+ Lactobacillus zeae","Species",0.0225887178575824,2366
"3438","s__salivarius1","Lactobacillus salivarius","Hallmark ROS",0.363888744821705,"-","- Lactobacillus salivarius","Species",-0.0213943993529644,2360
"3439","s__iners1","Lactobacillus iners","Hallmark ROS",0.35721548822167,"+","+ Lactobacillus iners","Species",0.0100016008078786,2343
"3440","s__helveticus1","Lactobacillus helveticus","Hallmark ROS",0.362446473731692,"-","- Lactobacillus helveticus","Species",-0.0161476223633074,2337
"3441","s__simulans1","Corynebacterium simulans","Hallmark ROS",0.353720222951017,"+","+ Corynebacterium simulans","Species",0.00683180533455218,2154
"3442","s__bifidum1","Bifidobacterium bifidum","Hallmark ROS",0.337673751443227,"-","- Bifidobacterium bifidum","Species",-0.00201723072689206,2102
"3443","s__europaeus1","Actinomyces europaeus","Hallmark ROS",0.333600931934449,"+","+ Actinomyces europaeus","Species",0.00136066357652176,2090
"3444","s__mucilaginosa2","Rothia mucilaginosa","Hallmark ROS",0.52374008935731,"-","- Rothia mucilaginosa","Species",-0.0697226426426829,2074
"3445","s__ureolyticus1","Campylobacter ureolyticus","Hallmark ROS",0.334543490853862,"+","+ Campylobacter ureolyticus","Species",0.000665723263060453,2033
"3446","s__pullicaecorum11","Butyricicoccus pullicaecorum","Hallmark ROS",0.361065983136868,"-","- Butyricicoccus pullicaecorum","Species",-0.00461802166802259,1835
"3447","s__celatum2","Clostridium celatum","Hallmark ROS",0.349610318451324,"+","+ Clostridium celatum","Species",0.0017084489381656,1751
"3448","s__methylpentosum7","Clostridium methylpentosum","Hallmark ROS",0.354860345750499,"+","+ Clostridium methylpentosum","Species",0.00153815109787208,1610
"3449","s__prausnitzii35","Faecalibacterium prausnitzii","Hallmark ROS",0.344587313989485,"+","+ Faecalibacterium prausnitzii","Species",0.000138812118165692,1506
"3450","s__formicilis1","Gemmiger formicilis","Hallmark ROS",0.343857968178868,"-","- Gemmiger formicilis","Species",-0.000284053663442911,1450
"3451","s__flavefaciens10","Ruminococcus flavefaciens","Hallmark ROS",0.370566026641732,"-","- Ruminococcus flavefaciens","Species",-0.00283070763222278,1333
"3452","s__callidus2","Ruminococcus callidus","Hallmark ROS",0.334065452672703,"-","- Ruminococcus callidus","Species",-0.000352836417012747,1341
"3453","s__bromii6","Ruminococcus bromii","Hallmark ROS",0.335542789175294,"-","- Ruminococcus bromii","Species",-9.83032598062559e-05,1191
"3454","s__colinum1","Clostridium colinum","Hallmark ROS",0.451301648929132,"-","- Clostridium colinum","Species",-0.0288264268255575,941
"3455","s__gnavus11","[Ruminococcus] gnavus","Hallmark ROS",0.338783205764422,"-","- [Ruminococcus] gnavus","Species",-0.000524410969605971,839
"3456","s__longicatena9","Dorea longicatena","Hallmark ROS",0.338220651442353,"+","+ Dorea longicatena","Species",0.00448595067198161,818
"3457","s__catus2","Coprococcus catus","Hallmark ROS",0.402492529534571,"-","- Coprococcus catus","Species",-0.00279335120521038,686
"3458","s__aldenense2","Clostridium aldenense","Hallmark ROS",0.498800849240247,"+","+ Clostridium aldenense","Species",0.025682582511206,631
"3459","s__symbiosum4","Clostridium symbiosum","Hallmark ROS",0.341812037603458,"+","+ Clostridium symbiosum","Species",0.00145347082818437,590
"3460","s__obeum5","Blautia obeum","Hallmark ROS",0.339356293647793,"-","- Blautia obeum","Species",-0.000184910718265322,509
"3461","s__producta13","Blautia producta","Hallmark ROS",0.37249550847295,"-","- Blautia producta","Species",-0.00447443176036082,216
"3462","s__lactaris1","Ruminococcus lactaris","Hallmark ROS",0.463763898338934,"+","+ Ruminococcus lactaris","Species",0.0115828259189918,455
"3463","s__faecis14","Roseburia faecis","Hallmark ROS",0.418128125088013,"+","+ Roseburia faecis","Species",0.00117385650809264,354
"3464","s__inulinivorans1","Roseburia inulinivorans","Hallmark ROS",0.440982709095418,"+","+ Roseburia inulinivorans","Species",0.00434527144793727,366
"3465","s__torques3","[Ruminococcus] torques","Hallmark ROS",0.342473376546804,"-","- [Ruminococcus] torques","Species",-0.000547312903400347,293
"3466","s__clostridioforme3","Clostridium clostridioforme","Hallmark ROS",0.432293088475504,"-","- Clostridium clostridioforme","Species",-0.00142498511096957,253
"3467","s__formicigenerans4","Dorea formicigenerans","Hallmark ROS",0.3767475857141,"-","- Dorea formicigenerans","Species",-0.000832695943043503,228
"3468","s__eutactus7","Coprococcus eutactus","Hallmark ROS",0.343155222375545,"+","+ Coprococcus eutactus","Species",0.00219222451135165,175
"3469","s__citroniae2","Clostridium citroniae","Hallmark ROS",0.333144334485713,"+","+ Clostridium citroniae","Species",0.000228473900039247,69
"3470","s__lavalense1","Clostridium lavalense","Hallmark ROS",0.351579781090255,"-","- Clostridium lavalense","Species",-0.00159157101284992,58
"3471","s__hathewayi4","Clostridium hathewayi","Hallmark ROS",0.368739575117376,"+","+ Clostridium hathewayi","Species",0.00613265813361105,34
"3472","s__muciniphila3","Akkermansia muciniphila","Hallmark DNA Repair",0.314596269209491,"-","- Akkermansia muciniphila","Species",-0.000121592549073981,4024
"3473","s__stercorea3","Prevotella stercorea","Hallmark DNA Repair",0.308953360890261,"-","- Prevotella stercorea","Species",-5.76924503325688e-05,3976
"3474","s__melaninogenica5","Prevotella melaninogenica","Hallmark DNA Repair",0.326516199644536,"-","- Prevotella melaninogenica","Species",-0.0149504639082783,3913
"3475","s__copri8","Prevotella copri","Hallmark DNA Repair",0.320258599658569,"+","+ Prevotella copri","Species",0.000552020466783689,3891
"3476","s__distasonis2","Parabacteroides distasonis","Hallmark DNA Repair",0.323458380136059,"+","+ Parabacteroides distasonis","Species",0.000279366218447434,3768
"3477","s__gordonii2","Parabacteroides gordonii","Hallmark DNA Repair",0.317700014500406,"-","- Parabacteroides gordonii","Species",-0.00151868397600027,3750
"3478","s__putredinis2","Alistipes putredinis","Hallmark DNA Repair",0.321261802625619,"+","+ Alistipes putredinis","Species",0.000273546027732826,3565
"3479","s__onderdonkii2","Alistipes onderdonkii","Hallmark DNA Repair",0.316309300124987,"+","+ Alistipes onderdonkii","Species",0.000128249731939813,3545
